SK_ID_CURR,TARGET
208478,0.0
208479,1.0
208480,0.0
208481,0.0
208482,1.0
208483,0.0
208484,0.0
208485,0.0
208486,0.0
208487,0.0
208488,1.0
208489,0.0
208490,1.0
208491,1.0
208492,0.0
208493,0.0
208494,0.0
208495,1.0
208496,0.0
208497,0.0
208498,1.0
208499,0.0
208500,0.0
208501,0.0
208502,1.0
208503,0.0
208504,0.0
208505,1.0
208506,1.0
208507,0.0
208508,1.0
208509,0.0
208510,1.0
208511,1.0
208512,0.0
208513,1.0
208514,0.0
208515,1.0
208516,1.0
208517,1.0
208518,1.0
208519,0.0
208520,0.0
208521,0.0
208522,1.0
208523,1.0
208524,0.0
208525,1.0
208526,0.0
208527,0.0
208528,0.0
208529,2.2238340667034345e-165
208530,0.0
208531,1.0
208532,0.0
208533,0.0
208534,1.0
208535,0.0
208536,1.0
208537,0.0
208538,1.0
208539,1.0
208540,0.0
208541,0.0
208542,0.0
208543,0.0
208544,7.27103814631634e-203
208545,0.0
208546,0.0
208547,0.0
208548,0.0
208549,1.0
208550,0.0
208551,1.0
208552,1.0
208553,0.0
208554,0.0
208555,0.0
208556,1.0
208557,0.0
208558,1.0
208559,1.0
208560,1.0
208561,0.0
208562,1.0
208563,0.0
208564,1.0
208565,0.0
208566,0.0
208567,1.0
208568,1.0
208569,1.0
208570,1.0
208571,0.0
208572,1.0
208573,0.0
208574,0.0
208575,1.0
208576,1.0
208577,1.0
208578,1.0
208579,1.0
208580,0.0
208581,0.0
208582,0.0
208583,1.0
208584,0.0
208585,0.0
208586,0.0
208587,1.0
208588,1.0
208589,0.0
208590,1.0
208591,0.0
208592,0.0
208593,0.0
208594,0.0
208595,1.0
208596,0.0
208597,1.0
208598,0.0
208599,0.0
208600,1.0
208601,1.0
208602,0.0
208603,1.0
208604,1.0
208605,0.0
208606,0.0
208607,0.0
208608,0.0
208609,1.0
208610,0.0
208611,0.0
208612,0.0
208613,0.0
208614,1.0
208615,0.0
208616,0.0
208617,1.0
208618,0.0
208619,1.0
208620,1.0
208621,1.0
208622,0.0
208623,1.0
208624,1.0
208625,0.0
208626,0.0
208627,0.0
208628,0.0
208629,0.0
208630,0.0
208631,1.0
208632,0.0
208633,0.0
208634,1.0
208635,0.0
208636,1.0
208637,1.0
208638,0.0
208639,0.0
208640,0.0
208641,0.0
208642,1.0
208643,0.0
208644,1.0
208645,1.0
208646,1.0
208647,1.0
208648,0.0
208649,1.0
208650,1.0
208651,1.0
208652,0.0
208653,1.0
208654,0.0
208655,0.0
208656,1.0
208657,1.0
208658,1.0
208659,1.0
208660,1.0
208661,0.0
208662,0.0
208663,0.0
208664,1.0
208665,0.0
208666,0.0
208667,0.0
208668,1.0
208669,0.0
208670,0.0
208671,1.0
208672,0.0
208673,0.0
208674,1.0
208675,1.0
208676,1.0
208677,0.0
208678,1.0
208679,0.0
208680,0.0
208681,1.0
208682,1.0
208683,0.0
208684,0.0
208685,1.0
208686,1.0
208687,1.0
208688,0.0
208689,0.0
208690,1.0
208691,0.0
208692,1.0
208693,1.0
208694,0.0
208695,0.0
208696,1.0
208697,0.0
208698,0.0
208699,1.0
208700,1.0
208701,0.0
208702,1.0
208703,0.0
208704,0.0
208705,0.0
208706,0.0
208707,0.0
208708,0.0
208709,0.0
208710,0.0
208711,0.0
208712,0.0
208713,1.0
208714,0.0
208715,1.0
208716,1.0
208717,0.0
208718,1.0
208719,0.0
208720,0.0
208721,1.0
208722,1.0
208723,1.0
208724,0.0
208725,1.0
208726,1.0
208727,0.0
208728,0.0
208729,1.0
208730,0.0
208731,0.0
208732,0.0
208733,1.0
208734,0.0
208735,1.0
208736,1.0
208737,1.0
208738,1.0
208739,0.0
208740,1.0
208741,0.0
208742,0.0
208743,0.0
208744,0.0
208745,0.0
208746,0.0
208747,1.0
208748,1.0
208749,0.0
208750,1.0
208751,1.0
208752,1.0
208753,0.0
208754,1.0
208755,0.0
208756,0.0
208757,0.0
208758,0.0
208759,0.0
208760,1.0
208761,1.0
208762,0.0
208763,0.0
208764,0.0
208765,0.0
208766,0.0
208767,0.0
208768,1.0
208769,0.0
208770,1.0
208771,1.0
208772,1.0
208773,1.0
208774,1.0
208775,1.0
208776,0.0
208777,1.0
208778,1.0
208779,1.0
208780,0.0
208781,1.0
208782,0.0
208783,0.0
208784,1.0
208785,1.0
208786,0.0
208787,1.0
208788,0.0
208789,1.0
208790,1.0
208791,0.0
208792,0.0
208793,0.0
208794,1.0
208795,1.0
208796,1.0
208797,0.0
208798,0.0
208799,1.0
208800,1.0
208801,0.0
208802,0.0
208803,0.0
208804,0.0
208805,1.0
208806,1.0
208807,1.0
208808,1.0
208809,1.0
208810,1.0
208811,0.0
208812,1.0
208813,1.0
208814,0.0
208815,1.0
208816,1.0
208817,1.0
208818,1.0
208819,0.0
208820,1.0
208821,0.0
208822,0.0
208823,0.0
208824,0.0
208825,0.0
208826,1.0
208827,0.0
208828,1.0
208829,1.0
208830,1.0
208831,1.0
208832,0.0
208833,0.0
208834,1.0
208835,0.0
208836,1.0
208837,1.0
208838,0.0
208839,1.0
208840,0.0
208841,1.0
208842,1.0
208843,1.0
208844,0.0
208845,0.0
208846,0.0
208847,0.0
208848,0.0
208849,1.0
208850,0.0
208851,0.0
208852,1.0
208853,0.0
208854,1.0
208855,1.0
208856,1.0
208857,0.0
208858,0.0
208859,1.0
208860,1.0
208861,1.0
208862,0.0
208863,0.0
208864,0.0
208865,1.0
208866,1.0
208867,0.0
208868,1.0
208869,1.0
208870,0.0
208871,1.0
208872,0.0
208873,0.0
208874,1.0
208875,1.0
208876,1.0
208877,1.0
208878,0.0
208879,1.0
208880,1.0
208881,1.0
208882,0.0
208883,1.0
208884,0.0
208885,0.0
208886,0.0
208887,0.0
208888,0.0
208889,0.0
208890,0.0
208891,1.0
208892,0.0
208893,1.0
208894,1.0
208895,0.0
208896,1.0
208897,0.0
208898,0.0
208899,1.0
208900,0.0
208901,1.0
208902,0.0
208903,0.0
208904,1.0
208905,0.0
208906,1.0
208907,1.0
208908,1.0
208909,1.0
208910,0.0
208911,0.0
208912,4.106439651437242e-203
208913,0.0
208914,1.0
208915,1.0
208916,0.0
208917,0.0
208918,1.0
208919,0.0
208920,1.0
208921,0.0
208922,1.0
208923,1.0
208924,0.0
208925,0.0
208926,1.0
208927,1.0
208928,0.0
208929,1.0
208930,0.0
208931,0.0
208932,0.0
208933,0.0
208934,1.0
208935,0.0
208936,1.0
208937,0.0
208938,0.0
208939,0.0
208940,0.0
208941,1.0
208942,1.0
208943,0.0
208944,1.0
208945,0.0
208946,0.0
208947,0.0
208948,0.0
208949,0.0
208950,1.0
208951,1.0
208952,1.0
208953,0.0
208954,1.0
208955,1.0
208956,0.0
208957,0.0
208958,1.0
208959,0.0
208960,1.0
208961,0.0
208962,1.0
208963,0.0
208964,0.0
208965,1.0
208966,1.0
208967,0.0
208968,1.0
208969,0.0
208970,0.0
208971,0.0
208972,1.0
208973,1.0
208974,0.0
208975,0.0
208976,0.0
208977,0.0
208978,1.0
208979,0.0
208980,1.0
208981,0.0
208982,0.0
208983,1.0
208984,1.0
208985,1.0
208986,0.0
208987,0.0
208988,0.0
208989,1.0
208990,0.0
208991,1.0
208992,1.0
208993,0.0
208994,0.0
208995,0.0
208996,1.0
208997,0.0
208998,0.0
208999,0.0
209000,1.0
209001,0.0
209002,1.0
209003,1.0
209004,0.0
209005,1.0
209006,1.0
209007,1.0
209008,1.0
209009,1.0
209010,1.0
209011,0.0
209012,1.0
209013,0.0
209014,0.0
209015,0.0
209016,0.0
209017,0.0
209018,0.0
209019,1.0
209020,1.122366690723902e-165
209021,3.8476409076508977e-50
209022,1.0
209023,1.0
209024,0.0
209025,0.0
209026,1.0
209027,0.0
209028,0.0
209029,1.0
209030,0.0
209031,0.0
209032,1.0
209033,1.0
209034,1.0
209035,1.0
209036,1.0
209037,1.0
209038,1.0
209039,1.0
209040,0.0
209041,1.0
209042,1.0
209043,0.0
209044,0.0
209045,0.0
209046,1.0
209047,1.0
209048,0.0
209049,0.0
209050,0.0
209051,0.0
209052,1.0
209053,0.0
209054,0.0
209055,0.0
209056,1.0
209057,1.0
209058,0.0
209059,1.0
209060,1.0
209061,1.0
209062,0.0
209063,0.0
209064,1.0
209065,6.064014815791708e-273
209066,1.0
209067,0.0
209068,0.0
209069,0.0
209070,0.0
209071,1.0
209072,1.0
209073,0.0
209074,0.0
209075,1.0
209076,0.0
209077,0.0
209078,1.0
209079,1.0
209080,1.0
209081,0.0
209082,1.0
209083,0.0
209084,0.0
209085,1.0
209086,1.0
209087,1.0
209088,0.0
209089,0.0
209090,0.0
209091,0.0
209092,1.0
209093,0.0
209094,1.0
209095,0.0
209096,0.0
209097,1.0
209098,1.0
209099,0.0
209100,0.0
209101,0.0
209102,1.0
209103,0.0
209104,1.0
209105,0.0
209106,0.0
209107,0.0
209108,2.3476335364186107e-145
209109,0.0
209110,1.0
209111,0.0
209112,1.0
209113,1.0
209114,1.0
209115,1.0
209116,0.0
209117,0.0
209118,0.0
209119,1.0
209120,1.0
209121,0.0
209122,1.0
209123,0.0
209124,0.0
209125,1.0
209126,0.0
209127,0.0
209128,1.0
209129,0.0
209130,0.0
209131,1.0
209132,1.0
209133,0.0
209134,0.0
209135,0.0
209136,0.0
209137,0.0
209138,1.0
209139,1.0
209140,0.0
209141,1.0
209142,1.0
209143,0.0
209144,0.0
209145,1.0
209146,0.0
209147,0.0
209148,0.0
209149,1.0
209150,0.0
209151,1.0
209152,1.0
209153,0.0
209154,1.0
209155,1.0
209156,1.0
209157,1.0
209158,1.0
209159,0.0
209160,1.0
209161,1.0
209162,1.0
209163,0.0
209164,1.0
209165,1.0
209166,1.0
209167,0.0
209168,1.0
209169,0.0
209170,1.0
209171,1.0
209172,0.0
209173,0.0
209174,0.0
209175,0.0
209176,0.0
209177,1.0
209178,1.0
209179,1.0
209180,1.0
209181,1.0
209182,0.0
209183,1.0
209184,1.0
209185,1.0
209186,0.0
209187,1.0
209188,0.0
209189,0.0
209190,1.0
209191,1.0
209192,0.0
209193,1.0
209194,1.0
209195,1.0
209196,1.0
209197,1.0
209198,1.0
209199,0.0
209200,1.0
209201,1.0
209202,1.0
209203,1.0
209204,0.0
209205,1.0
209206,1.0
209207,0.0
209208,1.0
209209,0.0
209210,0.0
209211,1.0
209212,0.0
209213,0.0
209214,1.0
209215,0.0
209216,1.0
209217,1.0
209218,1.0
209219,1.0
209220,0.0
209221,1.0
209222,1.0
209223,0.0
209224,0.0
209225,0.0
209226,3.9018025417664765e-227
209227,0.0
209228,0.0
209229,1.0
209230,0.0
209231,0.0
209232,1.0
209233,1.0
209234,1.0
209235,0.0
209236,0.0
209237,0.0
209238,0.0
209239,1.0
209240,0.0
209241,0.0
209242,1.0
209243,0.0
209244,0.0
209245,0.0
209246,1.0
209247,0.0
209248,1.0
209249,1.0
209250,0.0
209251,1.0
209252,0.0
209253,1.0
209254,1.0
209255,1.0
209256,0.0
209257,0.0
209258,0.0
209259,0.0
209260,1.0
209261,1.0
209262,0.0
209263,0.0
209264,1.0
209265,0.0
209266,0.0
209267,0.0
209268,1.0
209269,1.0
209270,1.0
209271,1.0
209272,1.0
209273,1.0
209274,0.0
209275,0.0
209276,0.0
209277,1.0
209278,1.0
209279,1.0
209280,0.0
209281,1.0
209282,0.0
209283,0.0
209284,1.0
209285,1.0
209286,0.0
209287,0.0
209288,1.0
209289,1.0
209290,0.0
209291,1.0
209292,0.0
209293,1.0
209294,1.0
209295,0.0
209296,0.0
209297,0.0
209298,1.0
209299,0.0
209300,1.0
209301,0.0
209302,1.0
209303,0.0
209304,0.0
209305,1.0
209306,0.0
209307,0.0
209308,1.0
209309,0.0
209310,0.0
209311,0.0
209312,0.0
209313,0.0
209314,4.837577684115483e-165
209315,1.0
209316,1.0
209317,0.0
209318,1.0
209319,1.0
209320,1.0
209321,0.0
209322,0.0
209323,0.0
209324,1.0
209325,1.0
209326,1.0
209327,0.0
209328,0.0
209329,0.0
209330,0.0
209331,1.0
209332,1.0
209333,0.0
209334,0.0
209335,1.0
209336,0.0
209337,1.0
209338,1.0
209339,1.0
209340,0.0
209341,1.0
209342,0.0
209343,1.0
209344,1.0
209345,1.0
209346,1.0
209347,1.0
209348,0.0
209349,1.0
209350,0.0
209351,0.0
209352,1.0
209353,1.0
209354,1.0
209355,0.0
209356,1.0
209357,1.0
209358,1.0
209359,1.0
209360,1.0
209361,1.0
209362,0.0
209363,1.0
209364,0.0
209365,1.0
209366,0.0
209367,0.0
209368,0.0
209369,1.0
209370,1.0
209371,0.0
209372,0.0
209373,1.0
209374,0.0
209375,0.0
209376,1.0
209377,0.0
209378,1.0
209379,0.0
209380,1.0
209381,0.0
209382,0.0
209383,0.0
209384,0.0
209385,0.0
209386,0.0
209387,1.0
209388,0.0
209389,0.0
209390,1.0
209391,0.0
209392,0.0
209393,1.0
209394,1.0
209395,1.0
209396,1.0
209397,1.0
209398,0.0
209399,1.0
209400,1.0
209401,0.0
209402,0.0
209403,1.0
209404,0.0
209405,0.0
209406,1.0
209407,0.0
209408,1.0
209409,1.0
209410,0.0
209411,1.0
209412,1.0
209413,0.0
209414,1.0
209415,0.0
209416,1.0
209417,1.0
209418,0.0
209419,1.0
209420,0.0
209421,1.0
209422,0.0
209423,1.0
209424,1.0
209425,0.0
209426,1.0
209427,1.0
209428,0.0
209429,1.0
209430,0.0
209431,1.0
209432,0.0
209433,1.0
209434,0.0
209435,1.0
209436,1.0
209437,0.0
209438,1.0
209439,0.0
209440,0.0
209441,0.0
209442,0.0
209443,0.0
209444,0.0
209445,1.0
209446,1.0
209447,0.0
209448,0.0
209449,0.0
209450,1.0
209451,0.0
209452,1.0
209453,0.0
209454,0.0
209455,0.0
209456,0.0
209457,0.0
209458,1.0
209459,0.0
209460,1.0
209461,0.0
209462,0.0
209463,0.0
209464,1.0
209465,1.0
209466,0.0
209467,1.0
209468,0.0
209469,1.0
209470,0.0
209471,0.0
209472,0.0
209473,1.0
209474,0.0
209475,0.0
209476,1.0
209477,1.0
209478,0.0
209479,1.0
209480,1.0
209481,0.0
209482,1.0
209483,1.0
209484,1.0
209485,0.0
209486,1.0
209487,0.0
209488,0.0
209489,0.0
209490,0.0
209491,1.0
209492,0.0
209493,0.0
209494,1.0
209495,0.0
209496,1.0
209497,0.0
209498,1.0
209499,0.0
209500,1.0
209501,1.0
209502,0.0
209503,1.0
209504,0.0
209505,0.0
209506,0.0
209507,0.0
209508,1.0
209509,1.0
209510,0.0
209511,1.0
209512,1.0
209513,1.0
209514,0.0
209515,1.0
209516,0.0
209517,0.0
209518,1.0
209519,0.0
209520,0.0
209521,1.0
209522,0.0
209523,0.0
209524,0.0
209525,1.0
209526,0.0
209527,0.0
209528,0.0
209529,1.0
209530,0.0
209531,0.0
209532,0.0
209533,1.0
209534,0.0
209535,0.0
209536,1.0
209537,0.0
209538,0.0
209539,0.0
209540,1.0
209541,1.0
209542,0.0
209543,0.0
209544,1.0
209545,0.0
209546,0.0
209547,1.0
209548,1.0
209549,0.0
209550,0.0
209551,0.0
209552,0.0
209553,1.0
209554,1.0
209555,0.0
209556,1.0
209557,0.0
209558,1.0
209559,1.0
209560,1.0
209561,1.0
209562,1.4586770185657915e-165
209563,1.0
209564,1.0
209565,1.0
209566,0.0
209567,0.0
209568,0.0
209569,1.0
209570,0.0
209571,0.0
209572,1.0
209573,0.0
209574,1.0
209575,1.0
209576,4.1913743732193277e-165
209577,1.0
209578,1.0
209579,1.0
209580,1.0
209581,0.0
209582,1.0
209583,0.0
209584,1.0
209585,0.0
209586,0.0
209587,1.0
209588,1.0
209589,1.0
209590,1.0
209591,1.0
209592,0.0
209593,1.0
209594,0.0
209595,1.0
209596,0.0
209597,0.0
209598,0.0
209599,1.0
209600,1.0
209601,0.0
209602,0.0
209603,0.0
209604,1.0
209605,0.0
209606,1.0
209607,0.0
209608,1.0
209609,0.0
209610,1.0
209611,1.0
209612,1.0
209613,0.0
209614,0.0
209615,0.0
209616,1.0
209617,1.0
209618,1.0
209619,1.0
209620,1.0
209621,0.0
209622,0.0
209623,0.0
209624,0.0
209625,1.0
209626,1.0
209627,0.0
209628,0.0
209629,1.0
209630,0.0
209631,0.0
209632,0.0
209633,0.0
209634,1.0
209635,0.0
209636,1.0
209637,1.0
209638,1.0
209639,1.0
209640,1.0
209641,0.0
209642,0.0
209643,1.0
209644,1.0
209645,0.0
209646,0.0
209647,1.0
209648,0.0
209649,0.0
209650,1.0
209651,5.723945667954177e-273
209652,0.0
209653,0.0
209654,1.0
209655,1.0
209656,0.0
209657,0.0
209658,0.0
209659,0.0
209660,0.0
209661,0.0
209662,0.0
209663,0.0
209664,1.0
209665,0.0
209666,1.0
209667,0.0
209668,1.0
209669,1.0
209670,0.0
209671,0.0
209672,0.0
209673,0.0
209674,0.0
209675,1.0
209676,0.0
209677,0.0
209678,1.409484826712659e-288
209679,1.0
209680,0.0
209681,0.0
209682,1.0
209683,0.0
209684,1.0
209685,1.0
209686,0.0
209687,0.0
209688,0.0
209689,1.0
209690,0.0
209691,0.0
209692,1.0
209693,1.0
209694,0.0
209695,0.0
209696,1.0
209697,1.0
209698,0.0
209699,0.0
209700,1.0
209701,0.0
209702,1.0
209703,1.0
209704,0.0
209705,1.0
209706,0.0
209707,0.0
209708,0.0
209709,0.0
209710,1.0
209711,0.0
209712,1.0
209713,0.0
209714,0.0
209715,0.0
209716,0.0
209717,0.0
209718,1.0
209719,0.0
209720,0.0
209721,0.0
209722,1.0
209723,1.0
209724,1.0
209725,1.0
209726,1.0
209727,0.0
209728,1.0
209729,1.0
209730,1.0
209731,1.0
209732,1.0
209733,0.0
209734,0.0
209735,0.0
209736,1.0
209737,1.0
209738,0.0
209739,0.0
209740,0.0
209741,0.0
209742,0.0
209743,1.0
209744,0.0
209745,1.0
209746,0.0
209747,1.0
209748,0.0
209749,1.0
209750,0.0
209751,0.0
209752,1.0
209753,1.0
209754,1.0
209755,1.0
209756,1.0
209757,1.0
209758,0.0
209759,1.0
209760,0.0
209761,1.0
209762,1.0
209763,0.0
209764,1.0
209765,1.0
209766,1.0
209767,0.0
209768,0.0
209769,0.0
209770,0.0
209771,0.0
209772,0.0
209773,0.0
209774,1.0
209775,0.0
209776,1.0
209777,1.0
209778,0.0
209779,0.0
209780,1.0
209781,0.0
209782,1.0
209783,0.0
209784,1.0
209785,1.0
209786,0.0
209787,1.0
209788,0.0
209789,1.0
209790,1.0
209791,1.0
209792,1.0
209793,1.0
209794,1.0
209795,0.0
209796,1.0
209797,0.0
209798,0.0
209799,0.0
209800,1.0
209801,1.0
209802,1.0
209803,0.0
209804,1.0
209805,0.0
209806,0.0
209807,1.0
209808,1.0
209809,0.0
209810,0.0
209811,0.0
209812,0.0
209813,1.0
209814,1.0
209815,1.0351925146868348e-44
209816,0.0
209817,3.831203680591564e-145
209818,1.0
209819,1.0
209820,1.0
209821,0.0
209822,1.0
209823,0.0
209824,0.0
209825,1.0
209826,1.0
209827,0.0
209828,1.0
209829,0.0
209830,0.0
209831,0.0
209832,0.0
209833,1.0
209834,1.0
209835,1.0
209836,1.0
209837,0.0
209838,0.0
209839,0.0
209840,0.0
209841,1.0
209842,0.0
209843,0.0
209844,1.0
209845,0.0
209846,0.0
209847,0.0
209848,0.0
209849,1.0
209850,0.0
209851,0.0
209852,0.0
209853,0.0
209854,0.0
209855,0.0
209856,0.0
209857,1.0
209858,0.0
209859,0.0
209860,0.0
209861,1.0
209862,0.0
209863,1.0
209864,1.0
209865,0.0
209866,1.0
209867,1.0
209868,1.0
209869,0.0
209870,0.0
209871,0.0
209872,1.0
209873,0.0
209874,0.0
209875,1.0
209876,0.0
209877,0.0
209878,0.0
209879,0.0
209880,1.0
209881,0.0
209882,0.0
209883,1.0
209884,1.0
209885,1.0
209886,0.0
209887,1.0
209888,0.0
209889,0.0
209890,0.0
209891,1.0
209892,1.0
209893,0.0
209894,0.0
209895,1.0
209896,0.0
209897,1.0
209898,1.0
209899,0.0
209900,1.0
209901,0.0
209902,1.0
209903,0.0
209904,1.0
209905,0.0
209906,0.0
209907,0.0
209908,0.0
209909,1.0
209910,1.0
209911,0.0
209912,1.0
209913,0.0
209914,0.0
209915,0.0
209916,0.0
209917,0.0
209918,0.0
209919,0.0
209920,1.0
209921,0.0
209922,0.0
209923,1.0
209924,1.0
209925,3.5217864618231943e-191
209926,0.0
209927,1.0
209928,1.0
209929,0.0
209930,1.0
209931,1.0
209932,0.0
209933,0.0
209934,0.0
209935,1.0
209936,0.0
209937,1.0
209938,0.0
209939,0.0
209940,1.0
209941,0.0
209942,0.0
209943,0.0
209944,0.0
209945,0.0
209946,0.0
209947,0.0
209948,0.0
209949,1.0
209950,0.0
209951,0.0
209952,1.0
209953,0.0
209954,1.0
209955,1.0
209956,0.0
209957,1.0
209958,0.0
209959,0.0
209960,0.0
209961,1.0
209962,1.0
209963,0.0
209964,0.0
209965,1.0
209966,0.0
209967,1.0
209968,0.0
209969,0.0
209970,0.0
209971,0.0
209972,0.0
209973,0.0
209974,1.0
209975,1.0
209976,0.0
209977,1.0
209978,0.0
209979,1.0
209980,0.0
209981,0.0
209982,1.0
209983,0.0
209984,0.0
209985,0.0
209986,0.0
209987,0.0
209988,0.0
209989,0.0
209990,1.0
209991,1.0
209992,1.0
209993,1.0
209994,0.0
209995,1.0
209996,0.0
209997,0.0
209998,1.0
209999,1.0
210000,1.0
210001,0.0
210002,0.0
210003,1.0
210004,0.0
210005,1.0
210006,0.0
210007,1.0
210008,0.0
210009,0.0
210010,0.0
210011,0.0
210012,1.0
210013,0.0
210014,0.0
210015,1.0
210016,0.0
210017,1.0
210018,0.0
210019,0.0
210020,0.0
210021,0.0
210022,1.0
210023,1.0
210024,0.0
210025,0.0
210026,0.0
210027,1.0
210028,0.0
210029,0.0
210030,1.0
210031,0.0
210032,0.0
210033,0.0
210034,0.0
210035,0.0
210036,1.0
210037,0.0
210038,0.0
210039,0.0
210040,0.0
210041,1.0
210042,5.178094704615462e-165
210043,1.0
210044,0.0
210045,1.0
210046,1.0
210047,1.0
210048,1.0
210049,0.0
210050,0.0
210051,1.0
210052,0.0
210053,1.0
210054,0.0
210055,1.0
210056,0.0
210057,0.0
210058,0.0
210059,0.0
210060,1.0
210061,1.0
210062,0.0
210063,0.0
210064,0.0
210065,1.0
210066,0.0
210067,1.0
210068,1.0
210069,1.0
210070,0.0
210071,0.0
210072,0.0
210073,1.0
210074,1.0
210075,0.0
210076,1.0
210077,0.0
210078,1.0
210079,1.0
210080,0.0
210081,0.0
210082,1.0
210083,0.0
210084,1.0
210085,1.0
210086,0.0
210087,0.0
210088,1.0
210089,1.0
210090,0.0
210091,1.0
210092,1.0
210093,1.0
210094,1.0
210095,0.0
210096,0.0
210097,0.0
210098,0.0
210099,1.0
210100,0.0
210101,0.0
210102,1.0
210103,1.0
210104,1.0
210105,0.0
210106,1.0
210107,1.0
210108,1.0
210109,0.0
210110,0.0
210111,0.0
210112,0.0
210113,1.0
210114,0.0
210115,1.0
210116,0.0
210117,0.0
210118,0.0
210119,1.0
210120,0.0
210121,0.0
210122,0.0
210123,1.0
210124,0.0
210125,0.0
210126,1.0
210127,1.0
210128,0.0
210129,1.0
210130,1.0
210131,0.0
210132,1.0
210133,1.0
210134,0.0
210135,1.0
210136,0.0
210137,1.0
210138,0.0
210139,0.0
210140,0.0
210141,0.0
210142,1.0
210143,0.0
210144,0.0
210145,0.0
210146,1.0
210147,0.0
210148,1.0
210149,1.0
210150,0.0
210151,0.0
210152,0.0
210153,1.0
210154,0.0
210155,1.0
210156,0.0
210157,1.0
210158,1.0
210159,0.0
210160,1.0
210161,1.0
210162,0.0
210163,1.0
210164,0.0
210165,0.0
210166,1.0
210167,1.0
210168,1.0
210169,1.0
210170,1.0
210171,1.0
210172,0.0
210173,0.0
210174,1.0
210175,0.0
210176,1.0
210177,1.0
210178,1.0
210179,1.0
210180,0.0
210181,0.0
210182,0.0
210183,1.0
210184,1.0
210185,1.0
210186,0.0
210187,0.0
210188,0.0
210189,0.0
210190,0.0
210191,0.0
210192,0.0
210193,0.0
210194,0.0
210195,1.0
210196,0.0
210197,0.0
210198,0.0
210199,1.0
210200,1.0
210201,1.0
210202,1.0
210203,0.0
210204,1.0
210205,1.0
210206,0.0
210207,0.0
210208,0.0
210209,0.0
210210,0.0
210211,0.0
210212,0.0
210213,0.0
210214,1.0
210215,0.0
210216,1.0
210217,1.0
210218,1.0
210219,0.0
210220,0.0
210221,0.0
210222,0.0
210223,0.0
210224,1.0
210225,1.0
210226,0.0
210227,0.0
210228,1.0
210229,1.0
210230,1.0
210231,0.0
210232,0.0
210233,1.0
210234,0.0
210235,1.0
210236,0.0
210237,0.0
210238,0.0
210239,0.0
210240,1.0
210241,0.0
210242,1.0
210243,0.0
210244,0.0
210245,0.0
210246,0.0
210247,0.0
210248,0.0
210249,0.0
210250,0.0
210251,1.0
210252,1.0
210253,0.0
210254,1.0
210255,0.0
210256,0.0
210257,1.0
210258,0.0
210259,1.0
210260,0.0
210261,1.0
210262,1.0
210263,0.0
210264,0.0
210265,1.0
210266,0.0
210267,1.0
210268,0.0
210269,0.0
210270,0.0
210271,1.0
210272,0.0
210273,1.0
210274,0.0
210275,1.0
210276,0.0
210277,0.0
210278,1.0
210279,0.0
210280,1.0
210281,0.0
210282,1.0
210283,0.0
210284,0.0
210285,0.0
210286,1.0
210287,1.0
210288,1.0
210289,1.0
210290,0.0
210291,0.0
210292,1.0
210293,1.0
210294,0.0
210295,1.0
210296,0.0
210297,1.0
210298,1.0
210299,0.0
210300,1.0
210301,0.0
210302,0.0
210303,0.0
210304,1.0
210305,1.0
210306,0.0
210307,0.0
210308,0.0
210309,0.0
210310,0.0
210311,0.0
210312,1.0
210313,1.0
210314,1.0
210315,1.0
210316,1.0
210317,0.0
210318,0.0
210319,1.0
210320,0.0
210321,0.0
210322,1.0
210323,0.0
210324,0.0
210325,1.0
210326,0.0
210327,1.0
210328,1.0
210329,0.0
210330,0.0
210331,0.0
210332,0.0
210333,0.0
210334,1.0
210335,0.0
210336,0.0
210337,0.0
210338,1.0
210339,1.0
210340,1.0
210341,0.0
210342,1.0
210343,1.0
210344,0.0
210345,0.0
210346,1.0
210347,0.0
210348,0.0
210349,0.0
210350,1.0
210351,1.0
210352,1.0
210353,1.0
210354,0.0
210355,0.0
210356,1.0
210357,1.0
210358,0.0
210359,1.0
210360,1.0
210361,1.0
210362,0.0
210363,0.0
210364,0.0
210365,1.0
210366,1.0
210367,1.0
210368,0.0
210369,1.0
210370,1.0
210371,0.0
210372,0.0
210373,1.0
210374,1.0
210375,0.0
210376,1.0
210377,1.0
210378,0.0
210379,1.0
210380,0.0
210381,0.0
210382,1.0
210383,0.0
210384,0.0
210385,0.0
210386,1.0
210387,0.0
210388,1.0
210389,1.0
210390,1.0
210391,0.0
210392,1.0
210393,0.0
210394,0.0
210395,0.0
210396,0.0
210397,0.0
210398,0.0
210399,0.0
210400,0.0
210401,0.0
210402,0.0
210403,1.0
210404,1.0
210405,1.0
210406,1.0
210407,1.0
210408,0.0
210409,1.0
210410,0.0
210411,1.0
210412,1.0
210413,1.0
210414,0.0
210415,1.0
210416,0.0
210417,1.0
210418,0.0
210419,1.0
210420,0.0
210421,0.0
210422,1.0
210423,0.0
210424,1.0
210425,1.0
210426,3.687394931950137e-165
210427,0.0
210428,1.0
210429,1.0
210430,1.0
210431,0.0
210432,0.0
210433,0.0
210434,0.0
210435,1.0
210436,0.0
210437,0.0
210438,0.0
210439,1.0
210440,0.0
210441,0.0
210442,0.0
210443,1.0
210444,1.0
210445,1.0
210446,0.0
210447,1.0
210448,1.0
210449,0.0
210450,0.0
210451,0.0
210452,0.0
210453,1.0
210454,0.0
210455,1.0
